Animal,Drug,DateIndex,StimIntensity,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30
ZZ20,Psilocybin stim/resp Baseline,22907-003,400,-0.00013711751671508,-0.000143073237268254,-0.000107520703750197,-0.000130045344121754,-0.000144538018503226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp Baseline,22907-003,500,-0.000154155393829569,-0.000120951553981286,-0.000142464181408286,-0.000120382239401806,-0.00015734187036287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp Baseline,22907-003,600,-0.000169248349266127,-0.000137724477099255,-0.000104880884464364,-0.000141855809488334,-0.000154075940372422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,1,-1.44010527947103e-05,2.9516837457777e-05,1.55129673657939e-05,-1.67718644661363e-06,5.24096685694531e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,50,7.94690186012303e-06,-2.62785069935489e-05,-1.31518236230477e-05,-5.04110794281587e-05,-2.60789456660859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,100,-1.49680909089511e-05,-3.55305455741473e-05,-1.15913862828165e-05,-4.2494764784351e-05,-2.60079013969516e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,150,-4.49466388090514e-05,-6.89557782607153e-05,-5.25589421158656e-05,-4.08191554015502e-05,-4.29035608249251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,200,-6.69267610646784e-05,-8.12543148640543e-05,-7.54041248001158e-05,-2.25162166316295e-05,4.70488521386869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,300,-0.000104158585600089,-7.14844645699486e-05,-4.7392699343618e-05,-3.9173257391667e-05,-5.91279167565517e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,400,-9.66748048085719e-05,-0.000127879378851503,-9.11741444724612e-05,-5.80638043174986e-05,-0.000116008959594183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,500,-8.35672835819423e-05,-4.1608429455664e-05,-8.53056626510806e-05,-6.37443517916836e-05,-7.82684801379219e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ20,Psilocybin stim/resp hour 24,22908-009,600,-5.51187695236877e-05,-0.000184062228072435,-9.72089474089444e-05,-0.000130652842926793,-0.000104166501841974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,1,-4.34443791164085e-06,5.05230900671449e-06,-8.66566915647127e-06,-5.95534220337868e-06,9.38900484470651e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,50,-0.000106743747892324,-0.000115309194370639,-9.72334019024856e-05,-0.000108106702100486,-0.000112547852040734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,100,-0.000111387074866798,-9.81765188043937e-05,-0.000125905949971639,-0.000114428294182289,-9.03203399502672e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,150,-0.000132838482386433,-9.31934846448712e-05,-0.000111915949673858,-0.000124539088574238,-0.000133614928927273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,200,-0.000113610898551997,-0.000141096796141937,-0.000129507840028964,-0.000109938453533687,-0.000106943814898841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,300,-0.000116068753413856,-0.000133361390908249,-0.000107480962469708,-0.000100907258456573,-0.00010755674156826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,400,-0.000107313899206929,-0.000116430055641104,-0.000119271724543069,-9.87737876130268e-05,-0.000126946964883246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,500,-0.000118085081339814,-0.000124596554087475,-0.000130632281070575,-0.000139179624966346,-0.000106018997030333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22914-003,600,-0.00010072581062559,-9.89403197309002e-05,-0.000107546729850583,-0.000132058543385938,-9.63212296483107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,1,-8.27164876682218e-06,-1.28040437630261e-05,-1.04446571640437e-05,4.28202702096314e-06,-9.57397878664779e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,50,-8.04042283562012e-05,-6.96504648658447e-05,-5.67477763979696e-05,-6.8812478275504e-05,-6.62500169710256e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,100,-9.08551883185282e-05,-0.000122030214697588,-0.000107780724647455,-8.79970175446942e-05,-9.65976141742431e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,150,-7.63977077440359e-05,-9.89781037787907e-05,-0.000107663108792622,-9.43706254474819e-05,-0.000130081767565571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,200,-9.10129165276885e-05,-9.81689663603902e-05,-8.39954227558337e-05,-6.10559873166494e-05,-0.000132524452055804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,300,-8.92397292773239e-05,-0.000107506639324129,-0.000106079824035987,-9.60919205681421e-05,-0.000138198491185904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,400,-0.000120776239782572,-9.26127468119375e-05,-9.87090752460063e-05,-9.28151202970184e-05,-0.000116522372991312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,500,-8.62361121107824e-05,-8.94700569915585e-05,-0.000113094676635228,-9.85195656539872e-05,-0.000100219942396507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22915-001,600,-0.000122171593829989,-0.000109519125544466,-9.84497528406791e-05,-0.000116653187433258,-0.00010247717727907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,1,2.93204266199609e-06,1.14778049464803e-06,-6.67516724206507e-06,3.39639564117533e-06,-1.1558677215362e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,50,-8.00314664957114e-05,-6.5190666646231e-05,-3.2926065614447e-05,-6.68203792884015e-05,-6.74853581585921e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,100,-0.000102305391919799,-9.37967342906632e-05,-0.000107540916360449,-9.48944070842117e-05,-8.50871147122234e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,150,-0.000110121822217479,-0.000120341981528327,-0.000103602971648797,-8.45309841679409e-05,-0.000114887734525837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,200,-9.07778594410047e-05,-0.000139048788696527,-9.83002901193686e-05,-0.000117031020636205,-8.58370112837292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,300,-0.000102266363683157,-0.000106596045952756,-8.33323938422836e-05,-9.80956465355121e-05,-0.000100905643193983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,400,-0.00010647541785147,-0.000112871901364997,-8.67342459969223e-05,-8.92196840140969e-05,-0.000113433663500473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,500,-9.51999973040074e-05,-0.000135608250275254,-0.000102237521787174,-7.70219048717991e-05,-0.000138713148771785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp Baseline,22o05-001,600,-0.000107340485556051,-0.000109278596937656,-9.95931477518752e-05,-0.000101573088613804,-0.000115979761176277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,1,-1.94769163499586e-05,-7.8373623182415e-06,-1.73784565049573e-06,-1.64430766744772e-05,-1.0815288987942e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,50,2.83551480606548e-06,-8.82373751665e-06,-6.55243911751313e-06,-5.3902413128526e-06,-2.22909557123785e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,100,-6.16042088950053e-05,-4.76254863315262e-05,-6.1137048760429e-05,-5.69592921237927e-05,-5.26209951203782e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,150,-8.94751501618885e-05,-8.85476765688509e-05,-8.8521497673355e-05,-7.29251842130907e-05,-9.06442073755898e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,200,-0.000111003071651794,-6.91613095114008e-05,-8.66051777848043e-05,-9.79045362328179e-05,-7.32944245100953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,300,-0.000131043867440894,-0.000102150828752201,-8.82099193404429e-05,-9.23500629141927e-05,-0.000108013176941313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,400,-0.000110731409222353,-0.000119917349366006,-9.31210379349068e-05,-8.84124820004217e-05,-0.000101176621683408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,500,-0.000110828128526919,-8.23495429358445e-05,-7.9004472354427e-05,-9.20370948733762e-05,-0.000107936684798915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ21,Psilocybin stim/resp hour 24,22o06-004,600,-0.000125082180602476,-9.24356863833964e-05,-0.000110531676909886,-8.51569129736163e-05,-0.000115546718006954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,1,1.52135426105815e-05,-2.05406613531522e-05,8.22101264930097e-06,-1.20615368359722e-07,2.40298868448008e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,50,3.19442697218619e-05,5.18062370247208e-05,5.02574002894107e-05,3.0560178856831e-05,4.07308943977114e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,100,8.69765281095169e-05,7.96926542534493e-05,0.000108614331111312,9.22014878597111e-05,9.50595131143928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,150,9.86141531029716e-05,8.78259306773543e-05,0.000109760338091291,9.25408239709213e-05,8.65146212163381e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,200,0.000120448865345679,0.000102373625850305,0.000113847709144466,0.000112998313852586,9.47903245105408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,300,0.000127254315884784,0.00011333361180732,0.000136746195494197,0.000125154430861585,0.00010869292600546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,400,0.000121804303489625,0.000121267687063664,0.000127161489217542,0.000127617211546749,0.000171774561749771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,500,0.000134747242555022,0.00013072912406642,0.000113627414975781,0.000125897844554856,0.000104684120742604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22o26-001,600,0.000132601824589074,0.000132472603581846,0.000132357978145592,0.000143827157444321,0.000143512079375796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,1,1.99739588424563e-07,-1.16448450171447e-06,9.45916872296948e-06,-8.6139762061066e-06,-3.84576705982909e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,50,0.000121247110655531,0.000122303463285789,0.000127757186419331,0.000131523498566821,0.000123076752061024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,100,0.000208861863939092,0.000190750914043747,0.000203329036594369,0.000213667124626227,0.000204839379875921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,150,0.000233771235798486,0.000211905877222307,0.000212280749110505,0.000234376595471986,0.000259039807133377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,200,0.000251090619713068,0.000216657761484385,0.000211499762372114,0.000261778244748712,0.000210074344067834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,300,0.000249227596214041,0.000281620217720047,0.000274405058007687,0.000269688811386004,0.000248570897383615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,400,0.000274815829470754,0.000290787138510495,0.00026226372574456,0.000244101422140375,0.000273951271083206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,500,0.000276065402431414,0.000273727288004011,0.000264133443124592,0.000290345458779484,0.00032340272446163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22o27-001,600,0.00030877414974384,0.000309624068904668,0.000299484294373542,0.000300844258163124,0.000315501005388796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,1,1.88921312656021e-05,1.05884810182033e-05,6.48650575385545e-06,6.95595190336462e-06,9.74189151747851e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,50,2.11869864870096e-05,4.15841786889359e-05,2.92675103992224e-05,1.85499720828375e-05,1.33629873744212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,100,7.95871528680436e-05,6.86732237227261e-05,7.64494034228846e-05,6.1141443438828e-05,0.000106980900454801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,150,7.71405684645288e-05,0.000106971419882029,8.04819283075631e-05,8.49392381496727e-05,5.07215736433864e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,200,9.32945840759203e-05,0.000120592150778975,8.47263290779665e-05,0.000105496452306397,8.22297952254303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,300,8.83940083440393e-05,8.13010992715135e-05,0.000116468203486875,7.83264986239374e-05,9.19553349376656e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,400,9.49432942434214e-05,0.000121706558275037,6.48878776701167e-05,0.000106190418591723,7.81125199864618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,500,9.07737921806984e-05,8.50187134346925e-05,9.11398674361408e-05,7.70855258451775e-05,7.20001626177691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp Baseline,22n16-001,600,0.000100000528618693,9.09506779862568e-05,0.000113450361823197,7.78426256147213e-05,8.89178045326844e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,1,1.00726156233577e-05,-8.58461862662807e-06,1.60365671035834e-05,8.14470422483282e-06,1.57151625899132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,50,0.000101847210316919,5.42890484211966e-05,6.76321797072887e-05,7.06936261849478e-05,7.18918672646396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,100,0.000128444837173447,0.000140827571158297,0.000165296529303305,0.000161383024533279,0.000140370961162262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,150,0.000152581429574639,0.000120898272143677,0.00014859989460092,0.000147319195093587,0.000162855387316085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,200,0.000136616785312071,0.000132271292386577,0.000142386270454153,0.000132465400383808,0.000146650883834809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,300,0.000113535454147495,0.000139775103889406,0.000139232506626286,0.00012673475430347,0.000154012115672231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,400,0.000172810192452744,0.000133712877868675,0.000143064782605506,0.000167189282365143,0.000150138177559711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,500,0.000157681031851098,0.000127166233141907,0.000155585235916078,0.000189424681593664,0.000179711089003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ22,Psilocybin stim/resp hour 24,22n17-001,600,0.000161596995894797,0.000164846234838478,0.000183769312570803,0.000164448152645491,0.000147172206197865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,1,2.21158661588561e-05,1.76188113982789e-05,9.79076958174119e-06,1.64539778779726e-05,1.47973605635343e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,50,-1.34672536660219e-05,1.6182681065402e-05,-2.0952962586307e-05,8.93468040885637e-06,3.02118769468507e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,100,2.00474696612218e-05,6.77310345054138e-06,2.34048347920179e-05,2.63284346146975e-05,2.42630303546321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,150,-4.90127604280133e-06,4.44063298346009e-05,1.64529210451292e-05,3.47127934219316e-05,2.61054883594625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,200,5.10095742356498e-05,5.95085621171165e-05,5.99493578192778e-05,7.70806000218727e-05,6.12021030974574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,300,0.000120292912470177,9.88595929811709e-05,9.56180956563912e-05,6.70354347676039e-05,4.73990367027e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,400,9.23723928281106e-05,8.94473851076327e-05,8.55642938404344e-05,9.08246147446334e-05,7.8113742347341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,500,0.000107075153209735,6.9068293669261e-05,8.61133958096616e-05,0.000109027503640391,9.7805357654579e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp Baseline,23224-001,600,9.98085088212974e-05,8.43426896608435e-05,0.000103477264929097,0.000118151889182627,0.000109156193502713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,1,-1.88291814993136e-05,-9.29265843296889e-06,5.18382694281172e-06,-5.649562808685e-06,-7.94233346823603e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,50,1.09100692498032e-05,1.35286145450664e-05,2.9063034162391e-05,9.26188931771321e-06,3.62781502190046e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,100,3.23036438203417e-05,2.13350303965854e-05,3.02951993944589e-05,2.22320868488168e-05,1.87992955034133e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,150,6.12545045441948e-05,3.86872998205945e-05,-3.56233831553254e-05,3.95134884456638e-05,2.94630353891989e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,200,1.40951215144014e-05,5.31349396624137e-05,5.90693525737152e-05,9.05710621736944e-05,2.74514222837752e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,300,7.24126512068324e-05,5.84975750825834e-05,6.04727865720633e-05,5.78004328417592e-05,7.27875158190727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,400,5.57492749067023e-05,9.97541937977076e-05,5.6093715102179e-05,6.24170497758314e-05,5.65165682928637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,500,9.61420519161038e-05,0.000123694931971841,0.000120048527605832,6.21408325969242e-05,0.000129384425235912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZ24,Psilocybin stim/resp hour 24,23225-003,600,0.0001003488432616,5.30050128872972e-05,9.18560108402744e-05,0.000136896327603608,0.000116021255962551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
